"","substanceBXH","moduleColor","GS.weight","p.GS.weight","MM.green","p.MM.green","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.black","p.MM.black","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.grey","p.MM.grey","MM.yellow","p.MM.yellow","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise"
"ATM","ATM","black",0.00175646201638882,0.991888180940563,-0.192718705718193,0.260123178633711,-0.213787400102929,0.210573516391353,-0.410577111415423,0.0128719484166458,0.578819469501602,0.000217098539330855,0.503126830251716,0.00176192351859996,0.428768185563111,0.00907545809336028,0.107169897727431,0.53386167725837,-0.271061151563978,0.109805130417525,-0.297879350311394,0.0776473165357322,0.350489707403133,0.0361073737114931,0.415246224228671,0.0117882835501615
"FOXO3","FOXO3","black",0.000517441344349445,0.997610279305215,0.254803896385258,0.133679611963527,0.167232234584055,0.329624809189479,0.0848018240504056,0.62290209848356,-0.329374805164762,0.0498057268385368,0.219137773526828,0.199107437990783,0.0749864931815928,0.663814025561611,0.377325240170459,0.0232900819884936,0.126200016183497,0.463304003792941,-0.104285977592101,0.544988054628721,0.079662867956091,0.644193360825607,0.0476894159907021,0.782398031496159
"RAB2B","RAB2B","black",0.000428420912771569,0.998021405146164,0.184409168537321,0.281626103316376,0.0461789977046496,0.789131812580442,0.157435092581674,0.359137265964211,-0.476013676403548,0.00334074066846623,-0.150555779216855,0.380777047435952,-0.279945011757384,0.0982000108242846,-0.0115258939172672,0.946807104934913,0.0734090851116026,0.670483152326923,0.0460685491832523,0.789624813903217,0.198075071705998,0.246853468441117,0.00503435892400816,0.976752721862845
"MAVS","MAVS","blue",0.572782607054056,0.000261446298495298,0.428387845523376,0.00914376015244975,-0.0846257243679469,0.623626865640387,0.688590797716608,3.44407104955334e-06,-0.60941655863201,7.98099312098341e-05,-0.625021767432862,4.59857893021464e-05,-0.69794844223458,2.22511666446573e-06,0.162474140596244,0.343765212518532,0.0782284575245112,0.650187354885885,0.444616104790339,0.00659060550881235,-0.127006886195566,0.460426533836798,-0.409211127277007,0.0132044562879122
"ADORA2A","ADORA2A","blue",0.538602180010208,0.000702001359624781,0.399382579608381,0.0158173516919888,-0.356824210636828,0.0326572578231765,0.388083556759555,0.0193444466584034,-0.456545813329731,0.00512865161082547,-0.332017092559542,0.0478927245607624,-0.441983440737282,0.00695751657025885,0.164413947482013,0.337956328844799,-0.0202766332632415,0.906560415174704,0.321446481106174,0.0559153012825116,0.0811431343507392,0.638030835391374,-0.0640711726054741,0.710457466861295
"EPS8","EPS8","blue",-0.459040688283809,0.0048611411296834,-0.507546541686941,0.00157948556067878,0.28948763750728,0.0868022935836761,-0.536920963141497,0.000734978804603867,0.624919118485018,4.61573495748826e-05,0.464553746334371,0.00431239959113221,0.657886236210354,1.29881615197047e-05,-0.242006820191842,0.155016175121541,-0.371824597655443,0.0255520100912366,-0.416476106735026,0.0115160486227401,0.0911561489063846,0.596987550466795,0.384870482079714,0.0204595974933582
"PDE4D","PDE4D","blue",-0.4515569303677,0.00570186681823402,-0.409908879983178,0.0130337147184811,0.103579947199982,0.547728625805918,-0.380666654189795,0.0219989633353358,0.544283796888507,0.000600049774613496,0.294338406014942,0.0814141141530713,0.512329760089783,0.00140094433238013,-0.243804839057586,0.15187788803806,-0.250263208275661,0.140986269553291,-0.381656033452869,0.0216282811232145,0.141401304249969,0.410729140800877,0.189388448578426,0.26860681847933
"SOX6","SOX6","blue",-0.443510680352284,0.00674259228775793,-0.3487671463226,0.0370951981635496,0.0722006507071355,0.675609157717506,-0.38116098227548,0.0218131034878115,0.488422073169122,0.00250881056067729,0.307777633654388,0.0678342835251356,0.544857191329386,0.000590530460937574,-0.206971580636047,0.225830029668019,-0.143216113370264,0.404687586785908,-0.319665694056901,0.0573663133592737,0.145104195942527,0.398456324967244,0.012890542910944,0.940519709051289
"REPS2","REPS2","blue",-0.435580006897383,0.00792380760201743,-0.090155345686439,0.601037887747256,0.356999292341489,0.0325658712675234,-0.223244506413354,0.19060739494022,0.354700042397429,0.0337827994588127,0.427574258249771,0.00929133733971227,0.414866016037798,0.0118735374950633,-0.27059139629197,0.110446389660383,-0.174885538074062,0.307647685317211,-0.322336474773355,0.0552011423063838,0.612073519843503,7.28089804705377e-05,0.23116873185877,0.174933928884333
"EGFR","EGFR","blue",-0.42135311356747,0.0104883413790678,-0.177701250007052,0.299801004389186,0.239881125176604,0.158786736935211,-0.193248910910259,0.258789044783305,0.175415584704164,0.306160750823989,0.265486853475667,0.117597826781895,0.480932346812468,0.00298599179284946,-0.173988516670013,0.31017447140125,-0.274659875587451,0.104985393610083,-0.194726422947924,0.25509516853787,0.358501359830196,0.0317904064226454,0.0107619284140607,0.950328356543117
"VCAM1","VCAM1","blue",-0.420881655207525,0.0105841618253069,-0.153677410820103,0.370864444861188,0.318351949161902,0.058455813593764,-0.454103832465708,0.00540269481853063,0.413793386165545,0.0121168713368425,0.556696926290196,0.00042171458378207,0.71838673900456,8.07453153412978e-07,-0.188538601202674,0.270800483498793,-0.290571486362413,0.085575149608497,-0.548091712798095,0.000539302099007298,0.412841145829161,0.0123364165848963,0.547045903350523,0.000555415604062083
"ERRFI1","ERRFI1","blue",-0.41850858031812,0.0110778361300016,0.0510328411036357,0.767548221961602,0.415078017607002,0.0118259363133977,-0.343585475893163,0.0401998466607777,0.476177902794811,0.00332833007276341,0.33559592640096,0.0453961605546648,0.656033554666949,1.4004115077533e-05,0.150499431476267,0.380957392458895,-0.341879451116135,0.0412668958250134,-0.681780677644551,4.68620448587066e-06,0.459158959231997,0.00484876460147773,0.608270525645248,8.30127544005174e-05
"GAB1","GAB1","blue",-0.393244876235262,0.017659481468868,-0.355805191606212,0.0331933212778939,0.164741500309101,0.336981427971934,-0.513444741197109,0.00136197341897186,0.594965406936247,0.00012965853505455,0.5984741924541,0.000115494538793813,0.635299058960211,3.14591402913448e-05,0.23062376689864,0.175981436970872,-0.157737522208754,0.358203212506749,-0.396552680595864,0.0166455884573825,0.0547574938071938,0.751100869323614,0.334582337940296,0.0460923528987323
"HAP1","HAP1","blue",0.393196812112346,0.0176745863577782,0.165416453997861,0.33497800445409,-0.300737979801139,0.0747064185557361,0.395282247767531,0.0170290658403306,-0.339523319976787,0.042778104116285,-0.557502493628718,0.000411974705822705,-0.626900291265293,4.29463274781772e-05,0.0963916848677548,0.575995156788501,-0.0461685313998825,0.78917852683591,0.473052348132668,0.00357153373990107,0.0211294264379773,0.902648846364724,-0.446349988957977,0.00635813601426873
"DDIT4","DDIT4","blue",-0.391971673413074,0.0180632706385941,-0.0641837293111427,0.709970809056713,0.345996152737889,0.0387302686164356,-0.249651716969013,0.141992216799284,0.522441358464257,0.00108086933334815,0.43503830029783,0.00801057393933855,0.69208289867972,2.93152493356652e-06,0.209223739361415,0.220707724572113,-0.214366575556755,0.209310768656335,-0.527182457020833,0.000954435977580431,0.286683375638724,0.0900402736615455,0.356335189266894,0.0329136213133851
"XRCC4","XRCC4","blue",-0.389908166185375,0.0187340838132799,-0.338493123923689,0.0434527522893456,0.134353509810458,0.434671095584282,-0.546203453896372,0.000568705524831238,0.609216496363418,8.03608868253943e-05,0.502387159928679,0.00179419714439536,0.720736354902449,7.14604633663282e-07,-0.0593773065943811,0.730850492238316,-0.374421478922343,0.0244625171550612,-0.492377558334681,0.00228478085637811,0.241259711859684,0.15633392303634,0.325811447821305,0.0524819462394651
"NDRG1","NDRG1","blue",-0.385838090632606,0.0201182785498019,0.0274133978425513,0.873901109476024,0.484922314321139,0.00272278511390072,-0.111671672649492,0.516715610656309,0.351100104710302,0.0357625148695391,0.237953373161839,0.162263111204912,0.471370171746838,0.0037087034773899,-0.0122754195165322,0.943353373216217,-0.278525932790444,0.0999881343576682,-0.429516421140723,0.00894235729637241,0.503508007513159,0.00174549158913665,0.355211328318258,0.0335090297833236
"RCAN1","RCAN1","blue",-0.385358790328632,0.0202867514798344,-0.303344201267184,0.0721015885212091,0.157454043531264,0.359078693087065,-0.439284710978218,0.00735167757693739,0.46042481407298,0.00471799355445212,0.15714642258795,0.360030185116543,0.403424541627589,0.0146945834993587,-0.0479071703538185,0.781428504838778,-0.186911410574064,0.275033295347796,-0.37908003869238,0.0226044146534337,0.166194281718342,0.332678336859279,0.323978949690519,0.0539022435602239
"TNFSF15","TNFSF15","blue",-0.379876274076895,0.0222988660656118,-0.267946070506705,0.1141103607466,0.120675756575955,0.483259350987386,-0.0847787299813962,0.622997126058316,0.301641634667859,0.0737950618298652,0.110562825355238,0.520913469412048,0.309873475051299,0.0658873005529708,-0.391203858572599,0.0183104894835948,-0.160683657493105,0.34918061969603,0.0117657450270857,0.945701790469857,0.21973567172407,0.197853742243301,-0.0368795380596888,0.83090543523083
"KIT","KIT","blue",-0.379182245733665,0.0225650002865587,-0.159195127040051,0.353721904788206,0.323478221278601,0.0542956205265248,-0.323848387724224,0.0540045946559218,0.220839987464608,0.195552693691809,0.282809442049006,0.0946650819562426,0.401655571044874,0.0151774229023501,-0.339103448606143,0.0430520386095628,-0.08878429308137,0.606605804277726,-0.362209864378767,0.0299403966650249,0.334592489917452,0.0460853376052206,0.118330399245059,0.491864214315385
"CMTM1","CMTM1","blue",-0.366323292315162,0.0279927076284362,-0.270079966118486,0.111147746289792,0.0291762590764841,0.865863300883234,-0.380931427972968,0.021899249512816,0.227377669856061,0.182313571763803,0.436492930658757,0.00777940048581067,0.484223661930281,0.00276735591951689,-0.131868203848716,0.443293735764034,-0.0505578284029345,0.769653162051621,-0.295302673812924,0.0803745934543242,0.0496669345705255,0.7736053742977,0.187390391977902,0.273782866500375
"CBLB","CBLB","blue",-0.36535743289499,0.0284403997554793,-0.319446106219646,0.0575472885001161,0.161023573160085,0.348148569587715,-0.298623400113251,0.076873326968406,0.679382580530326,5.21297299203851e-06,0.316084055325074,0.0603751569544774,0.634316783117646,3.26409496758296e-05,0.000950302737244682,0.995611192558613,-0.252037514637693,0.138097031571691,-0.36339666627247,0.0293673691003242,0.164153675535103,0.338732212804644,0.147970132575781,0.389104086367201
"MECOM","MECOM","blue",0.364587347498523,0.0288015521956336,0.43442506446004,0.00810977609451677,-0.327646989630222,0.05108940026347,0.49754868882869,0.00201839671649992,-0.569202469826366,0.000291421256882286,-0.359835543214127,0.0311143530996095,-0.568184153806877,0.000300490454291882,-0.0909703211990327,0.597738714119939,0.18819881671256,0.271680822689914,0.464812187837951,0.00428804816794724,0.280239164873516,0.0978324317892042,-0.22745475518109,0.182161356753842
"IL17RD","IL17RD","blue",-0.357942421333329,0.0320771814795153,-0.37547062156176,0.0240334012022499,0.259247360655736,0.126804029199196,-0.277509012091764,0.101284687638278,0.299164008994574,0.0763147412417684,0.295125056595979,0.0805652945202885,0.206464359476004,0.226994741263007,-0.334248783962316,0.0463233258298596,0.0126961581225933,0.94141509753642,0.0477607383731526,0.782080441025414,0.0481902785607006,0.780168482757843,-0.132317302004046,0.441728740403322
"ERCC2","ERCC2","blue",0.352263706275841,0.0351125406725762,0.511499188236465,0.00143060900300931,-0.0384238197964183,0.823933489038541,0.451215216615566,0.00574307145920075,-0.316814622869214,0.0597515003159018,-0.66524021763511,9.58279937961825e-06,-0.566521203690051,0.000315844015330374,0.345631859060391,0.0389495082705698,0.184152958812717,0.282306884462123,0.0902064196125466,0.60083090039828,-0.0105620342681785,0.951249859495801,-0.0299599302971821,0.86229433442083
"PDGFRB","PDGFRB","blue",-0.341432323650937,0.0415503115380057,-0.176116550795049,0.304201336724597,0.254194789832675,0.134643165071405,-0.12158522769962,0.479943734670631,0.237465115873596,0.163152238807308,0.341115555654883,0.0417520484819828,0.480462260679232,0.00301841494402462,0.305363695237992,0.0701324554120212,-0.182955512190023,0.285502767746715,-0.301455090049678,0.0739824817753404,0.0945884683541149,0.583187686736115,0.149970251161381,0.382653515260799
"CERS2","CERS2","blue",0.340121939746496,0.0423899846261922,0.518189255795422,0.00120660785219727,0.0586583858088829,0.733990437374052,0.498035870756838,0.00199476262084173,-0.651182930853121,1.70157012260369e-05,-0.472316189216439,0.00363101050035288,-0.638549424578471,2.78197163744886e-05,-0.0369345986866487,0.830656631850759,0.136302367373723,0.427974874547799,0.301205115804126,0.0742342112728472,0.164194514302891,0.338610398187917,-0.133297944808487,0.438321968532629
"ACOX1","ACOX1","blue",0.337955738312601,0.0438080628889149,0.40249908873236,0.0149455473408063,0.0795676969883243,0.644590374877174,0.499000447623499,0.00194868336886975,-0.517865703343912,0.001216683262433,-0.609996305515798,7.82325399614554e-05,-0.644937989094965,2.17568174640147e-05,0.0265660378750611,0.877769146084062,0.146183536059047,0.394919106103056,0.389878165152762,0.0187439880222184,-0.137262145203883,0.424698304629335,-0.153849944049921,0.370321074702943
"GADD45A","GADD45A","blue",-0.335706599144594,0.0453206592556334,0.0360612472005131,0.834604955443281,0.296694283718055,0.0788925672225401,-0.271654567633122,0.108999084475662,0.169470344287964,0.323099795808376,0.404468703022132,0.0144156954374566,0.619800249003661,5.54837369232501e-05,-0.300244810860507,0.0752074804412178,-0.192500220954589,0.260674263257468,-0.5017409451308,0.00182281633928376,0.382708897598165,0.0212395298480402,0.516832681800768,0.00124934968859602
"ADAM17","ADAM17","blue",-0.334639204461867,0.0460530676435792,-0.467966745515327,0.00400026938130795,-0.0107127197467766,0.950555200427793,-0.456362824437466,0.00514876282111138,0.451259783712888,0.00573768296172829,0.596787453736705,0.000122119643885188,0.423611243731036,0.0100395432513044,0.0656414389853061,0.703678423282027,-0.26904753643133,0.11257380472644,-0.26485032534612,0.118513377419623,0.11664780268759,0.498085492904967,0.205548058903797,0.229109160799063
